Title,Content
Zero waste,"claim to embrace Zero Waste but usually mean no more than a major materials recycling effort, having no bearing on product redesign. Examples include Staples, Home Depot, Toyota, General Motors and computer take-back campaigns. Earlier social justice campaigns have successfully pressured McDonald's to change their meat purchasing practices and Nike to change its labor practices in Southeast Asia. Those were both based on the idea that organized consumers can be active participants in the economy and not just passive subjects. However, the announced and enforced goal of the public campaign is critical. A goal to reduce waste generation or dumping through greater recycling will not achieve a goal of product redesign and so cannot reasonably be called a Zero Waste campaign. Producers should be made responsible for the packaging of the products rather than the consumers in EPR like campaigns by which the participation of the Producers will increase."
Zero waste,"How to achieve
National and provincial governments often set targets and may provide some funding, but on a practical level, waste management programs (e.g. pickup, drop-off, or containers for recycling and composting) are usually implemented by local governments, possibly with regionally shared facilities."
Zero waste,"Reaching the goal of zero waste requires the products of manufacturers and industrial designers to be easily disassembled for recycling and incorporated back into nature or the industrial system; durability and repairability also reduce unnecessary churn in the product life cycle. Minimizes packaging also solves many problems early in the supply chain. If not mandated by government, choices by retailers and consumers in favor of zero-waste-friendly products can influence production. More and more schools are motivating their students to live a different life and rethink every polluting step they may take. To prevent material from becoming waste, consumers, businesses, and non-profits must be educated in how to reduce waste and recycle successfully."
Zero waste,"The 5 R's of Bea Johnson
In the book Zero Waste Home: The Ultimate Guide to Simplifying your Life by Reducing your Waste the author, Bea Johnson, provides a modified version of the 3 Rs, the 5 Rs: Refuse, Reduce, Reuse, Recycle, Rot to achieve Zero Waste at home. The method, which she developed through years of practicing waste free living and used to reduce her family's annual trash to fit in a pint jar, is now widely used by individuals, businesses and municipalities worldwide."
Zero waste,Zero Waste Hierarchy
Zero waste,"The Zero Waste Hierarchy describes a progression of policies and strategies to support the zero-waste system, from highest and best to lowest use of materials. It is designed to be applicable to all audiences, from policymakers to industry and the individual. It aims to provide more depth to the internationally recognized 3Rs (Reduce, Reuse, Recycle); to encourage policy, activity and investment at the top of the hierarchy; and to provide a guide for those who wish to develop systems or products that move us closer to zero waste. It enhances the zero-waste definition by providing guidance for planning and a way to evaluate proposed solutions. All over the world, in some form or another, a pollution prevention hierarchy is incorporated into recycling regulations, solid waste management plans, and resource conservation programs. In Canada, a pollution prevention hierarchy otherwise referred to as the Environmental Protection Hierarchy was adopted. This Hierarchy has been incorporated"
Zero waste,"to as the Environmental Protection Hierarchy was adopted. This Hierarchy has been incorporated into all recycling regulations within Canada and is embedded within all resource conservation methods which all government mandated waste prevention programs follow. While the intention to incorporate the 4th R (recovery)prior to disposal was good, many organizations focused on this 4th R instead of the top of the hierarchy resulting in costly systems designed to destroy materials instead of systems designed to reduce environmental impact and waste. Because of this, along with other resource destruction systems that have been emerging over the past few decades, Zero Waste Canada along with the Zero Waste International Alliance have adopted the only internationally peer-reviewed Zero Waste Hierarchy that focuses on the first 3Rs; Reduce, Reuse and Recycle including Compost."
Zero waste,"Zero waste jurisdictions
Various governments have declared zero waste as a goal, including:

Brazil
Florianópolis, Santa Catarina
Canada
Vancouver (see Zero Waste 2040 Strategy)
Italy
Capannori, Tuscany"
Zero waste,"Japan
Kamikatsu, Tokushima recycles 80% of its waste at the Kamikatsu Zero Waste Center, and aims for zero waste.
Sweden (Country wide)
United States
Austin, Texas
Boulder, Colorado
Fort Collins, Colorado
Chula Vista, California
Minneapolis, Minnesota
San Francisco, California
San Jose, California
Oakland, California
An example of network governance approach can be seen in the UK under New Labour who proposed the establishment of regional groupings that brought together the key stakeholders in waste management (local authority representatives, waste industry, government offices etc.) on a voluntary basis. There is a lack of clear government policy on how to meet the targets for diversion from landfill which increases the scope at the regional and local level for governance networks. The overall goal is set by government but the route for how to achieve it is left open, so stakeholders can coordinate and decide how best to reach it."
Zero waste,"Zero Waste is a strategy promoted by environmental NGOs but the waste industry is more in favor of the capital intensive option of energy from waste incineration. Research often highlights public support as the first requirement for success. In Taiwan, public opinion was essential in changing the attitude of business, who must transform their material use pattern to become more sustainable for Zero Waste to work."
Zero waste,"California is a leading state in the United States for having zero-waste goals. California is the state with the most cities in the Zero Waste International Alliance. According to the United States Environmental Protection Agency, multiple cities have defined what it means to be a Zero Waste community and adopted goals to reach that status. Some of these cities include Fresno, Los Angeles, Oakland, San Francisco, Pasadena, Alameda, and San Jose. San Francisco has defined zero waste as ""zero discards to the landfill or high-temperature destruction."" Here, there is a planned structure to reach Zero Waste through three steps recommended by the San Francisco Department of the Environment. These steps are to prevent waste, reduce and reuse, and recycle and compost. Los Angeles defines zero waste as ""maximizing diversion from landfills and reducing waste at the source, with the ultimate goal of striving for more-sustainable solid waste management practices."" Los Angeles plans to reach this"
Zero waste,"of striving for more-sustainable solid waste management practices."" Los Angeles plans to reach this goal by the year of 2025. To reach this goal, major changes will have to be made to product creation, use, and disposal."
Zero waste,"Zero-waste stores
Retail stores specializing in zero-waste products and supply practices have opened in various countries, including Spain, the United Kingdom and the United States. As of October 2024 there are over 200 stores in the UK which sell products either unpackaged or with minimal packaging, and where shoppers can bring their own container to take away their purchases.

See also
Environmentalism
Nursery pots
Miniwaste
Packaging waste
Paul Connett
Plastic bag ban
Precycling
Source reduction
Throw-away society
Whole-life cost
Zero waste agriculture
Zero-waste fashion

References
Further reading
Palmer, Paul (2005). Getting to Zero Waste. Purple Sky Press. ISBN 978-0-9760571-0-9. Archived from the original on 2021-01-11. Retrieved 2008-01-03.
Mauch, Christof, ed. ""A Future without Waste? Zero Waste in Theory and Practice,"" RCC Perspectives: Transformations in Environment and Society 2016, no. 3. doi.org/10.5282/rcc/7540."
Zero waste,"External links
Zero Waste Institute
Zero Waste Network
Zero Waste International Alliance (ZWIA)
Zero Waste Alliance
Zero Waste Europe"
Organic waste,"Biodegradable waste includes any organic matter in waste which can be broken down into carbon dioxide, water, methane, compost, humus, and simple organic molecules by micro-organisms and other living things by composting, aerobic digestion, anaerobic digestion or similar processes. It mainly includes kitchen waste (spoiled food, trimmings, inedible parts), ash, soil, dung and other plant matter.  In waste management, it also includes some inorganic materials which can be decomposed by bacteria. Such materials include gypsum and its products such as plasterboard and other simple sulfates which can be decomposed by sulfate reducing bacteria to yield hydrogen sulfide in anaerobic land-fill conditions."
Organic waste,"In domestic waste collection, the scope of biodegradable waste may be narrowed to include only those degradable wastes capable of being handled in the local waste handling facilities. To address this, many local waste management districts are integrating programs related to sort the biodegradable waste for composting or other waste valorization strategies, where biodegradable waste gets reused for other products, such as using agricultural waste for fiber production or biochar.
Biodegradable waste when not handled properly can have an outsized impact on climate change, especially through methane emissions from anaerobic fermentation that produces landfill gas. Other approaches to reducing the impact include reducing the amount of waste produced, such as through reducing food waste."
Organic waste,"Sources
Biodegradable waste can be found in municipal solid waste (sometimes called biodegradable municipal waste, or  as green waste, food waste, paper waste and biodegradable plastics). Other biodegradable wastes include human waste, manure, sewage, sewage sludge and slaughterhouse waste. In the absence of oxygen, much of this waste will decay to methane by anaerobic digestion.
In the UK, 7.4 million tonnes of biodegradable waste was sent to landfill in 2018 having reduced from 7.8 million tonnes in 2017."
Organic waste,"Collection and processing
In many parts of the developed world, biodegradable waste is separated from the rest of the waste stream, either by separate curb-side collection or by waste sorting after collection. At the point of collection such waste is often referred to as green waste. Removing such waste from the rest of the waste stream substantially reduces waste volumes for disposal and also allows biodegradable waste to be composted."
Organic waste,"Biodegradable waste can be used for composting or a resource for heat, electricity and fuel by means of incineration or anaerobic digestion. Swiss Kompogas and the Danish AIKAN process are examples of anaerobic digestion of biodegradable waste. While incineration can recover the most energy, anaerobic digestion plants retain nutrients and make compost for soil amendment and still recover some of the contained energy in the form of biogas. Kompogas produced 27 million Kwh of electricity and biogas in 2009. The oldest of the company's lorries has achieved 1,000,000 kilometers driven with biogas from household waste in the last 15 years."
Organic waste,"Valorization
Crop residue
Food waste
Human excreta
Climate change impacts
Landfill gas
Food waste
See also


== References =="
Recycling by material,"Recycling can be carried out on various raw materials. Recycling is an important part of creating more sustainable economies, reducing the cost and environmental impact of raw materials. Not all materials are easily recycled, and processing recyclable into the correct waste stream requires considerable energy. Some particular manufactured goods are not easily separated, unless specially process therefore have unique product-based recycling processes."
Recycling by material,"Asphalt
Asphalt concrete removed during road maintenance, resurfacing, and repair activities can be reclaimed and reused in new pavement mixtures, as an unbound aggregate base, or other civil engineering applications. Very little asphalt concrete — less than 1 percent, according to a survey by the Federal Highway Administration and the National Asphalt Pavement Association conducted annually since 2009 — is actually disposed of in landfills. When asphalt pavement material is reclaimed for reuse, it is able to replace both virgin aggregates and virgin asphalt binder. Similarly, asphalt roof shingles can be recycled for use in new asphalt pavements."
Recycling by material,"Concrete
Glass
Metals
Aluminium
Aluminium is one of the most efficient and widely recycled materials. Aluminium is shredded and ground into small pieces or crushed into bales. These pieces or bales are melted in an aluminium smelter to produce molten aluminium. By this stage, the recycled aluminium is indistinguishable from virgin aluminium and further processing is identical for both. This process does not produce any change in the metal, so aluminium can be recycled indefinitely."
Recycling by material,"Recycling aluminium saves 96% of the energy cost of processing new aluminium, it also helps divert significant amounts of waste from landfills. This is because the temperature necessary for melting recycled, nearly pure, aluminium is 600 °C, while to extract mined aluminium from its ore requires 900 °C. To reach this higher temperature, much more energy is needed, leading to the high environmental benefits of aluminium recycling. Americans throw away enough aluminium every year to rebuild their entire commercial air fleet. Also, the energy saved by recycling one aluminium can is enough to run a television for three hours."
Recycling by material,"Copper
Iron and steel
Iron and steel are the world's most recycled materials, and among the easiest materials to reprocess, as they can be separated magnetically from the waste stream. Recycling is via a steelworks: scrap is either remelted in an electric arc furnace (90-100% scrap), or used as part of the charge in a Basic Oxygen Furnace (around 25% scrap). Any grade of steel can be recycled to top quality new metal, with no 'downgrading' from prime to lower quality materials as steel is recycled repeatedly. 42% of crude steel produced is recycled material.

Other metals
For information about recycling other, less common metals, refer to:

Bismuth recycling
Lead recycling"
Recycling by material,"Bismuth recycling
Lead recycling

Plastic
Timber
Recycling timber has become popular due to its image as an environmentally friendly product, with consumers commonly believing that by purchasing recycled wood the demand for green timber will fall and ultimately benefit the environment. Greenpeace also view recycled timber as an environmentally friendly product, citing it as the most preferable timber source on their website. The arrival of recycled timber as a construction product has been important in both raising industry and consumer awareness towards deforestation and promoting timber mills to adopt more environmentally friendly practices.

See also

Index of recycling topics


== References =="
Plastic pollution,"Plastic pollution is the accumulation of plastic objects and particles (e.g. plastic bottles, bags and microbeads) in the Earth's environment that adversely affects humans, wildlife and their habitat. Plastics that act as pollutants are categorized by size into micro-, meso-, or macro debris. Plastics are inexpensive and durable, making them very adaptable for different uses; as a result, manufacturers choose to use plastic over other materials. However, the chemical structure of most plastics renders them resistant to many natural processes of degradation and as a result they are slow to degrade. Together, these two factors allow large volumes of plastic to enter the environment as mismanaged waste which persists in the ecosystem and travels throughout food webs."
Plastic pollution,"Plastic pollution can afflict land, waterways and oceans. It is estimated that 1.1 to 8.8 million tonnes of plastic waste enters the ocean from coastal communities each year. It is estimated that there is a stock of 86 million tons of plastic marine debris in the worldwide ocean as of the end of 2013, with an assumption that 1.4% of global plastics produced from 1950 to 2013 has entered the ocean and has accumulated there. Global plastic production has surged from 1.5 million tons in the 1950s to 335 million tons in 2016, resulting in environmental concerns. A significant issue arises from the inefficient treatment of 79% of plastic products, leading to their release into landfills or natural environments."
Plastic pollution,"Some researchers suggest that by 2050 there could be more plastic than fish in the oceans by weight. Living organisms, particularly marine animals, can be harmed either by mechanical effects such as entanglement in plastic objects, problems related to ingestion of plastic waste, or through exposure to chemicals within plastics that interfere with their physiology. Degraded plastic waste can directly affect humans through direct consumption (i.e. in tap water), indirect consumption (by eating plants and animals), and disruption of various hormonal mechanisms."
Plastic pollution,"As of 2019, 368 million tonnes of plastic is produced each year; 51% in Asia, where China is the world's largest producer. From the 1950s up to 2018, an estimated 6.3 billion tonnes of plastic has been produced worldwide, of which an estimated 9% has been recycled and another 12% has been incinerated. This large amount of plastic waste enters the environment and causes problems throughout the ecosystem; for example, studies suggest that the bodies of 90% of seabirds contain plastic debris. In some areas there have been significant efforts to reduce the prominence of free range plastic pollution, through reducing plastic consumption, litter cleanup, and promoting plastic recycling."
Plastic pollution,"As of 2020, the global mass of produced plastic exceeds the biomass of all land and marine animals combined. A May 2019 amendment to the Basel Convention regulates the exportation/importation of plastic waste, largely intended to prevent the shipping of plastic waste from developed countries to developing countries. Nearly all countries have joined this agreement. On 2 March 2022, in Nairobi, 175 countries pledged to create a legally binding agreement by the end of the year 2024 with a goal to end plastic pollution.
The amount of plastic waste produced increased during the COVID-19 pandemic due to increased demand for protective equipment and packaging materials. Higher amounts of plastic ended up in the ocean, especially plastic from medical waste and masks. Several news reports point to a plastic industry trying to take advantage of the health concerns and desire for disposable masks and packaging to increase production of single use plastic."
Plastic pollution,"Causes
There are differing estimates of how much plastic waste has been produced in the last century. By one estimate, one billion tons of plastic waste have been discarded since the 1950s. Others estimate a cumulative human production of 8.3 billion tons of plastic, of which 6.3 billion tons is waste, with only 9% getting recycled.
It is estimated that this waste is made up of 81% polymer resin, 13% polymer fibres and 32% polymer additives. In 2018 more than 343 million tonnes of plastic waste were generated, 90% of which was composed of post-consumer plastic waste (industrial, agricultural, commercial and municipal plastic waste). The rest was pre-consumer waste from resin production and manufacturing of plastic products (e.g. materials rejected due to unsuitable colour, hardness, or processing characteristics)."
Plastic pollution,"A large proportion of post-consumer plastic waste consists of plastic packaging. In the United States plastic packaging has been estimated to make up 5% of MSW. This packaging includes plastic bottles, pots, tubs and trays, plastic films shopping bags, rubbish bags, bubble wrap, and plastic or stretch wrap and plastic foams e.g. expanded polystyrene (EPS). Plastic waste is generated in sectors including agriculture (e.g. irrigation pipes, greenhouse covers, fencing, pellets, mulch; construction (e.g. pipes, paints, flooring and roofing, insulants and sealants); transport (e.g. abraded tyres, road surfaces and road markings); electronic and electric equipment (e-waste); and pharmaceuticals and healthcare. The total amounts of plastic waste generated by these sectors is uncertain."
Plastic pollution,Several studies have attempted to quantify plastic leakage into the environment at both national and global levels which have highlight the difficulty of determining the sources and amounts of all plastic leakage. One global study has estimated that between 60 and 99 million tonnes of mismanaged plastic waste were produced in 2015. Borrelle et al. 2020 has estimated that 19–23 million tonnes of plastic waste entered aquatic ecosystems in 2016. while the Pew Charitable Trusts and SYSTEMIQ (2020) have estimated that 9–14 million tonnes of plastic waste ended up in the oceans the same year.
Plastic pollution,"Despite global efforts to reduce the generation of plastic waste, losses to the environment are predicted to increase. Modelling indicates that, without major interventions, between 23 and 37 million tonnes per year of plastic waste could enter the oceans by 2040 and between 155 and 265 million tonnes per year could be discharged into the environment by 2060. Under a business as usual scenario, such increases would likely be attributable to a continuing rise in production of plastic products, driven by consumer demand, accompanied by insufficient improvements in waste management. As the plastic waste released into the environment already has a significant impact on ecosystems, an increase of this magnitude could have dramatic consequences."
Plastic pollution,"The trade in plastic waste has been identified as ""a main culprit"" of marine litter. Countries importing the waste plastics often lack the capacity to process all the material. As a result, the United Nations has imposed a ban on waste plastic trade unless it meets certain criteria."
Plastic pollution,"Types of plastic debris
There are three major forms of plastic that contribute to plastic pollution: micro-, macro-, and mega-plastics. Mega- and micro plastics have accumulated in highest densities in the Northern Hemisphere, concentrated around urban centers and water fronts. Plastic can be found off the coast of some islands because of currents carrying the debris. Both mega- and macro-plastics are found in packaging, footwear, and other domestic items that have been washed off of ships or discarded in landfills. Fishing-related items are more likely to be found around remote islands. These may also be referred to as micro-, meso-, and macro debris.

Plastic debris is categorized as either primary or secondary. Primary plastics are in their original form when collected. Examples of these would be bottle caps, cigarette butts, and microbeads. Secondary plastics, on the other hand, account for smaller plastics that have resulted from the degradation of primary plastics."
Plastic pollution,"Microdebris
Microdebris are plastic pieces between 2 mm and 5 mm in size. Plastic debris that starts off as meso- or macrodebris can become microdebris through degradation and collisions that break it down into smaller pieces. Microdebris is more commonly referred to as nurdles. Nurdles are recycled to make new plastic items, but they easily end up released into the environment during production because of their small size. They often end up in ocean waters through rivers and streams. Microdebris that come from cleaning and cosmetic products are also referred to as scrubbers. Because microdebris and scrubbers are so small in size, filter-feeding organisms often consume them."
Plastic pollution,"Nurdles enter the ocean by means of spills during transportation or from land based sources. The Ocean Conservancy reported that China, Indonesia, Philippines, Thailand, and Vietnam dump more plastic in the sea than all other countries combined. It is estimated that 10% of the plastics in the ocean are nurdles, making them one of the most common types of plastic pollution, along with plastic bags and food containers. These micro-plastics can accumulate in the oceans and allow for the accumulation of Persistent Bio-accumulating Toxins such as bisphenol A, polystyrene, DDT, and PCB's which are hydrophobic in nature and can cause adverse health affects."
Plastic pollution,"Amounts, locations, tracking, and correlations of the microdebris"
Plastic pollution,"A 2004 study by Richard Thompson from the University of Plymouth, UK, found a great amount of microdebris on beaches and in waters in Europe, the Americas, Australia, Africa, and Antarctica. Thompson and his associates found that plastic pellets from both domestic and industrial sources were being broken down into much smaller plastic pieces, some having a diameter smaller than human hair. If not ingested, this microdebris floats instead of being absorbed into the marine environment. Thompson predicts there may be 300,000 plastic items per square kilometre of sea surface and 100,000 plastic particles per square kilometre of seabed. International Pellet Watch collected samples of polythene pellets from 30 beaches in 17 countries which were analysed for organic micro-pollutants. It was found that pellets found on beaches in the US, Vietnam and southern Africa contained compounds from pesticides suggesting a high use of pesticides in the areas. In 2020 scientists created what may be the"
Plastic pollution,"suggesting a high use of pesticides in the areas. In 2020 scientists created what may be the first scientific estimate of how much microplastic currently resides in Earth's seafloor, after investigating six areas of around 3 km (1.9 mi) depth about 300 km (190 mi) off the Australian coast. They found the highly variable microplastic counts to be proportionate to plastic on the surface and the angle of the seafloor slope. By averaging the microplastic mass per cm3, they estimated that Earth's seafloor contains about 14 million tons of microplastic – about double the amount they estimated based on data from earlier studies – despite calling both estimates ""conservative"" as coastal areas are known to contain much more microplastic. These estimates are about one to two times the amount of plastic thought – per Jambeck et al., 2015 – to currently enter the oceans annually."
Plastic pollution,"Macrodebris
Plastic debris is categorized as macrodebris when it is larger than 20 mm. These include items such as plastic grocery bags. Macrodebris are often found in ocean waters, and can have a serious impact on the native organisms. Fishing nets have been prime pollutants. Even after they have been abandoned, they continue to trap marine organisms and other plastic debris. Eventually, these abandoned nets become too difficult to remove from the water because they become too heavy, having grown in weight up to 6 tonnes.

Plastic production
9.2 billion tonnes of plastic are estimated to have been made between 1950 and 2017. More than half this plastic has been produced since 2004. Of all the plastic discarded so far, 14% has been incinerated and less than 10% has been recycled."
Plastic pollution,Decomposition of plastics
Plastic pollution,"Plastics themselves contribute to approximately 10% of discarded waste. Many kinds of plastics exist depending on their precursors and the method for their polymerization. Depending on their chemical composition, plastics and resins have varying properties related to contaminant absorption and adsorption. Polymer degradation takes much longer as a result of saline environments and the cooling effect of the sea. These factors contribute to the persistence of plastic debris in certain environments. Recent studies have shown that plastics in the ocean decompose faster than was once thought, due to exposure to sun, rain, and other environmental conditions, resulting in the release of toxic chemicals such as bisphenol A. However, due to the increased volume of plastics in the ocean, decomposition has slowed down. The Ocean Conservancy has predicted the decomposition rates of several plastic products. It is estimated that a foam plastic cup will take 50 years, a plastic beverage holder will"
Plastic pollution,"It is estimated that a foam plastic cup will take 50 years, a plastic beverage holder will take 400 years, a disposable nappy will take 450 years, and fishing line will take 600 years to degrade."
Plastic pollution,"Persistent organic pollutants
It was estimated that global production of plastics is approximately 250 Mt per year. Their abundance has been found to transport persistent organic pollutants, also known as POPs. These pollutants have been linked to an increased distribution of algae associated with red tides."
Plastic pollution,"Commercial pollutants
In 2019, the group Break Free From Plastic organized over 70,000 volunteers in 51 countries to collect and identify plastic waste. These volunteers collected over ""59,000 plastic bags, 53,000 sachets and 29,000 plastic bottles,"" as reported by The Guardian. Nearly half of the items were identifiable by consumer brands. The most common brands were Coca-Cola, Nestlé, and Pepsico. According to the global campaign coordinator for the project Emma Priestland in 2020, the only way to solve the problem is stopping production of single use plastic and using reusable products instead.
Coca-Cola answered that ""more than 20% of our portfolio comes in refillable or fountain packaging"", they are decreasing the amount of plastic in secondary packaging.
Nestlé responded that 87% of their packaging and 66% of their plastic packaging can be reused or recycled and by 2025 they want to make it 100%. By that year they want to reduce the consumption of virgin plastic by one third."
Plastic pollution,"Pepsico responded that they want to decrease ""virgin plastic in our beverage business by 35% by 2025"" and also expanding reuse and refill practices what should prevent 67 billion single use bottles by 2025.
A study from 2024, using the Break Free From Plastic dataset, found that of the aforementioned 50% of the waste that was identifiable by brand, 11% was attributable to Coca-Cola, 5% to Pepsico, 3% to Nestle, 3% to Danone, and 2% to Altria, totaling 24% of the total branded count. 56 companies accounted for over 50% of the branded items.
According to The Plastic Waste Makers index, 55% of plastic waste worldwide is created by 20 companies."
Plastic pollution,"Major plastic waste generator and polluter countries
Plastic waste generation
The United States is the world leader in generating plastic waste, producing an annual 42 million metric tons of plastic waste. Per capita generation of plastic waste in the United States is higher than in any other country, with the average American producing 130.09 kilograms of plastic waste per year. Other high-income countries, such as those of the EU-28 (annual per capita generation 58.56 kg), also have a high per capita plastic waste generation rate. Some high-income countries, such as Japan (annual per capital generation 38.44 kg), produce far less plastic waste per capita."
Plastic pollution,"Plastic pollution
The United States National Academy of Sciences estimated in 2022 that the worldwide entry of plastic into the ocean was 8 million metric tons of plastic per year.  A 2021 study by The Ocean Cleanup estimated that rivers convey between 0.8 and 2.7 million metric tons of plastic into the ocean, and ranked these river's countries.  The top ten were, from the most to the least: Philippines, India, Malaysia, China, Indonesia, Myanmar, Brazil, Vietnam, Bangladesh, and Thailand."
Plastic pollution,"Mismanaged plastic waste polluters
In 2018 approximately 513 million tonnes of plastics wind up in the oceans every year out of which the 83,1% is from the following 20 countries: China is the most mismanaged plastic waste polluter leaving in the sea the 27.7% of the world total, second Indonesia with the 10.1%, third Philippines with 5.9%, fourth Vietnam with 5.8%, fifth Sri Lanka 5.0%, sixth Thailand with 3.2%, seventh Egypt with 3.0%, eighth Malaysia with 2.9%, ninth Nigeria with 2.7%, tenth Bangladesh with 2.5%, eleventh South Africa with 2.0%, twelfth India with 1.9%, thirteenth Algeria with 1.6%, fourteenth Turkey with 1.5%, fifteenth Pakistan with 1.5%, sixteenth Brazil with 1.5%, seventeenth Myanmar with 1.4%, eighteenth Morocco with 1.0%, nineteenth North Korea with 1.0%, twentieth United States with 0.9%. The rest of world's countries combined wind up the 16.9% of the mismanaged plastic waste in the oceans, according to a study published by Science in 2015."
Plastic pollution,"All the European Union countries combined would rank eighteenth on the list.
In 2020, a study revised the potential 2016 U.S. contribution to mismanaged plastic; It estimated that U.S.-generated plastic might place the U.S. behind Indonesia and India in oceanic pollution, or it might place the U.S. behind Indonesia, India, Thailand, China, Brazil, Philippines, Egypt, Japan, Russia, and Vietnam.  In 2022, it was estimated all OECD countries (North America, Chile, Colombia, Europe, Israel, Japan, S. Korea) may contribute 5% of oceanic plastic pollution, with the rest of the world polluting 95%.  Since 2016 China ceased importing plastics for recycling and since 2019 international treaties signed by 187 countries restricted the export of plastics for recycling.
A 2019 study calculated the mismanaged plastic waste, in millions of metric tonnes (Mt) per year:"
Plastic pollution,"52 Mt – Asia
17 Mt – Africa
7.9 Mt – Latin America & Caribbean
3.3 Mt – Europe
0.3 Mt – US & Canada
0.1 Mt – Oceania (Australia, New Zealand, etc.)

Total plastic waste polluters
Around 275 million tonnes of plastic waste is generated each year around the world; between 4.8 million and 12.7 million tonnes is dumped into the sea. About 60% of the plastic waste in the ocean comes from the top five countries: China, Indonesia, the Philippines, Thailand and Vietnam. The table below list the top 20 plastic waste polluting countries in 2010 according to a study published by Science, Jambeck et al (2015)."
Plastic pollution,"All the European Union countries combined would rank eighteenth on the list.
In a study published by Environmental Science & Technology, Schmidt et al (2017) calculated that ten rivers: two in Africa (the Nile and the Niger) and eight in Asia (the Ganges, Indus, Yellow, Yangtze, Hai He, Pearl, Mekong and Amur) ""transport 88–95% of the global plastics load into the sea."""
Plastic pollution,"The Caribbean Islands are the biggest plastic polluters per capita in the world. Trinidad and Tobago produces 1.5 kilograms of waste per capita per day, is the biggest plastic polluter per capita in the world. At least 0.19 kg per person per day of Trinidad and Tobago's plastic debris end up in the ocean, or for example Saint Lucia which generates more than four times the amount of plastic waste per capita as China and is responsible for 1.2 times more improperly disposed plastic waste per capita than China. Of the top thirty global polluters per capita, ten are from the Caribbean region. These are Trinidad and Tobago, Antigua and Barbuda, Saint Kitts and Nevis, Guyana, Barbados, Saint Lucia, Bahamas, Grenada, Anguilla and Aruba, according to a set of studies summarized by Forbes (2019)."
Plastic pollution,"Effects
Effects on the environment
The distribution of plastic debris is highly variable as a result of certain factors such as wind and ocean currents, coastline geography, urban areas, and trade routes. Human population in certain areas also plays a large role in this. Plastics are more likely to be found in enclosed regions such as the Caribbean. It serves as a means of distribution of organisms to remote coasts that are not their native environments. This could potentially increase the variability and dispersal of organisms in specific areas that are less biologically diverse. Plastics can also be used as vectors for chemical contaminants such as persistent organic pollutants and heavy metals."
Plastic pollution,"Plastic pollution has also greatly negatively affected our environment. ""The pollution is significant and widespread, with plastic debris found on even the most remote coastal areas and in every marine habitat"". This information tells us about how much of a consequential change plastic pollution has made on the ocean and even the coasts."
Plastic pollution,"In January 2022 a group of scientists defined a planetary boundary for ""novel entities"" (pollution, including plastic pollution) and found it has already been exceeded. According to co-author Patricia Villarubia-Gómez from the Stockholm Resilience Centre, ""There has been a 50-fold increase in the production of chemicals since 1950. This is projected to triple again by 2050"". There are at least 350,000 artificial chemicals in the world. They have mostly ""negative effects on planetary health"". Plastic alone contain more than 10,000 chemicals and create large problems. The researchers are calling for limit on chemical production and shift to circular economy, meaning to products that can be reused and recycled."
Plastic pollution,"The problem of ocean plastic debris is ubiquitous. It is estimated that 1.5–4% of global plastics production ends up in the oceans every year, mainly as a result of poor waste management infrastructure and practices combined with irresponsible attitudes to the use and disposal of plastics. The weathering of plastic debris causes its fragmentation into particles that even small marine invertebrates may ingest hence contaminating the food chain. Their small size renders them untraceable to their source and extremely difficult to remove from open ocean environments. In the marine environment, plastic pollution causes ""Entanglement, toxicological effects via ingestion of plastics, suffocation, starvation, dispersal, and rafting of organisms, provision of new habitats, and introduction of invasive species are significant ecological effects with growing threats to biodiversity and trophic relationships. Degradation (changes in the ecosystem state) and modifications of marine systems are"
Plastic pollution,"relationships. Degradation (changes in the ecosystem state) and modifications of marine systems are associated with loss of ecosystem services and values. Consequently, this emerging contaminant affects the socio-economic aspects through negative impacts on tourism, fishery, shipping, and human health""."
Plastic pollution,"Plastic pollution as a cause of climate change
According to the ""Plastic and Climate"" report, in 2019 production and incineration of plastic contributed greenhouse gases in the equivalent of 850 million tonnes of carbon dioxide (CO2) to the atmosphere. In trend, annual emissions from these sources would grow to 1.34 billion tonnes by 2030. By 2050 plastic could emit 56 billion tonnes of greenhouse gas emissions, as much as 14 percent of the earth's remaining carbon budget. Those are emission from production, transportation, incineration, but there are also releases of methane and effects on phytoplankton."
Plastic pollution,"The emissions of methane from plastic decomposition and impact on phytoplankton, were still not known well when the report was released. According to one estimate, plastic floating in the ocean can emit annually 76 Mt methane equal to 2,129 Mt CO2e, based on the 100 years global warming potential of methane.  But these numbers are very preliminary. From one side, it can be an overestimate as it is based on the emissions of LDPE in powder form, the most emission intensive type of plastic in this case and in tropical water where intense radiation increases decomposition. But from the other side it can be an underestimate, as it is not including the decomposition of plastic on land which is probably more emission intensive, the effects on phytoplankton which can be significant, the emissions from submerged plastic. Therefore, the authors prefer to not include them in the official estimate, but to write them in the full report, as a base for further discussion noting the high importance"
Plastic pollution,"but to write them in the full report, as a base for further discussion noting the high importance of the problem."
